tick,greedy,robot,m,p_x,planned_wticks,task,search_ticks,x,y,seed
56,false,q0,0,0.5,600,RED,2,-0.468198,-0.451951,6782
96,false,q6,0,0.5,600,BLUE,28,0.197734,0.488075,6782
118,false,q5,0,0.5,600,BLUE,47,0.155727,0.126959,6782
161,false,q3,0,0.5,600,RED,88,-0.444744,-0.131442,6782
764,false,q1,0,0.5,600,RED,696,-0.114058,-0.195056,6782
809,false,q5,-1,0.268941,600,RED,37,0.452959,-0.17401,6782
854,false,q0,1,0.731059,597,RED,160,-0.163618,-0.491,6782
931,false,q2,-1,0.731059,597,BLUE,207,-0.119814,0.463547,6782
1121,false,q7,-1,0.731059,597,BLUE,57,0.502759,0.465481,6782
1215,false,q4,-1,0.731059,597,BLUE,278,-0.434801,0.130447,6782
1219,false,q6,-1,0.731059,597,BLUE,475,-0.501309,0.48701,6782
1494,false,q1,1,0.268941,600,BLUE,88,0.462737,0.169981,6782
1682,false,q0,2,0.880797,591,RED,182,0.415453,-0.475148,6782
1710,false,q5,0,0.5,597,RED,264,-0.504419,-0.47263,6782
1761,false,q7,-2,0.880797,591,BLUE,13,0.429439,0.440565,6782
1798,false,q2,-2,0.880797,591,BLUE,230,0.141185,0.431895,6782
1858,false,q6,-2,0.880797,591,BLUE,22,-0.513517,0.446908,6782
1956,false,q4,-2,0.119203,600,RED,97,-0.130365,-0.451569,6782
2361,false,q0,3,0.952574,576,RED,42,0.209647,-0.120544,6782
2362,false,q1,0,0.5,600,RED,223,-0.121262,-0.117507,6782
2569,false,q6,-3,0.952574,576,BLUE,86,-0.491115,0.164134,6782
2709,false,q3,0,0.5,597,BLUE,171,-0.480364,0.468484,6782
2901,false,q4,-1,0.268941,597,RED,288,-0.45898,-0.387243,6782
3086,false,q1,1,0.268941,600,BLUE,68,-0.148756,0.469835,6782
3143,false,q7,-3,0.0474259,600,RED,705,-0.12782,-0.220917,6782
3487,false,q5,2,0.880797,576,RED,379,0.177273,-0.451302,6782
3564,false,q4,0,0.5,591,RED,40,-0.511655,-0.446988,6782
3599,false,q3,-1,0.731059,591,BLUE,233,0.449961,0.0811178,6782
3789,false,q2,-2,0.119203,597,RED,295,-0.214618,-0.478664,6782
3819,false,q0,4,0.982014,539,RED,817,-0.484914,-0.0916521,6782
4291,false,q5,3,0.952574,539,RED,190,0.106899,-0.140053,6782
4310,false,q3,-2,0.119203,600,RED,80,0.399964,-0.0963019,6782
4359,false,q1,0,0.5,597,BLUE,625,0.428069,0.131381,6782
4394,false,q0,5,0.993307,461,RED,20,-0.510625,-0.123506,6782
4639,false,q2,-1,0.268941,591,RED,231,0.479053,-0.477036,6782
4742,false,q7,-2,0.119203,597,RED,940,-0.445608,-0.402478,6782
4976,false,q6,-4,0.982014,539,BLUE,1723,0.43299,0.395857,6782
5034,false,q1,-1,0.731059,591,BLUE,37,0.129315,0.16477,6782
5315,false,q2,0,0.5,576,RED,51,0.505612,-0.427345,6782
5405,false,q0,6,0.997527,340,RED,472,-0.496096,-0.489701,6782
5474,false,q7,-1,0.731059,597,BLUE,108,-0.201717,0.156037,6782
5693,false,q3,-1,0.268941,597,RED,737,0.415342,-0.138549,6782
5724,false,q4,1,0.268941,600,BLUE,1526,-0.444577,0.167742,6782
5739,false,q6,-5,0.993307,461,BLUE,173,0.171804,0.47204,6782
5841,false,q1,-2,0.880797,576,BLUE,157,-0.0834492,0.451035,6782
5962,false,q0,7,0.999089,220,RED,173,0.47692,-0.477057,6782
6093,false,q2,1,0.731059,539,RED,166,-0.171131,-0.443415,6782
6430,false,q3,0,0.5,591,RED,100,0.129952,-0.151628,6782
6437,false,q6,-6,0.997527,340,BLUE,182,0.437706,0.432788,6782
6662,false,q4,0,0.5,597,BLUE,287,-0.441896,0.428242,6782
6703,false,q2,2,0.880797,461,RED,23,-0.437641,-0.492541,6782
7046,false,q5,4,0.982014,461,RED,2045,-0.44396,-0.176428,6782
7157,false,q3,1,0.268941,600,BLUE,94,-0.458502,0.177316,6782
7170,false,q7,-2,0.880797,591,BLUE,1000,0.47161,0.448384,6782
7272,false,q0,9,0.999877,105,RED,715,0.439508,-0.464606,6782
7493,false,q2,3,0.952574,340,RED,290,0.174172,-0.447876,6782
7631,false,q5,5,0.993307,340,RED,84,-0.397206,-0.413202,6782
7807,false,q3,0,0.5,597,BLUE,6,-0.43722,0.173891,6782
7923,false,q2,4,0.982014,220,RED,38,0.482791,-0.161527,6782
7942,false,q6,-8,0.999665,142,BLUE,244,0.133862,0.442068,6782
8155,false,q0,10,0.999955,90,RED,724,-0.127306,-0.405425,6782
8174,false,q6,-9,0.999877,105,BLUE,45,-0.164676,0.43618,6782
8266,false,q1,-4,0.982014,461,BLUE,51,-0.147622,0.127586,6782
8330,false,q6,-10,0.999955,90,BLUE,34,-0.180201,0.463446,6782
